Year,Term,YearTerm,Subject,Number,Name,Description,Credit Hours,Section Info,Degree Attributes,Schedule Information,CRN,Section,Status Code,Part of Term,Section Title,Section Credit Hours,Section Status,Enrollment Status,Type,Type Code,Start Time,End Time,Days of Week,Room,Building,Instructors
2024,Fall,2024-fa,RST,512,"Managing Recreation, Sport &amp; Tourism Organizations","Examines theoretical and technical principles of personnel managers in leisure service agencies; recruitment, training, selection, and evaluation of personnel with special emphasis on applied measurement concepts and legislation related to personnel administration in leisure services. Prerequisite: RST 410 or consent of instructor.",4 hours.,Prerequisite: RST 410 or consent of instructor.,,,78671,OLM,A,A,,,A,Open (Restricted),Online,ONL,ARRANGED,,,,,"Raycraft, M"
2024,Fall,2024-fa,RST,515,Marketing in RST,"Examines quality service issues and service strategies needed to attain competitive advantage across leisure industries. Using a customer-focused management framework, the course focuses on customer satisfaction and retention, linking service quality, customer lifetime value, profitability segmentation, services mapping, understanding customer expectations and developing service and customer-focused relationship marketing strategies.",4 hours.,,,,79924,OLM,A,B,,,A,Open (Restricted),Online,ONL,ARRANGED,,,,,"Rich, S"
2024,Fall,2024-fa,RST,519,Strategic Management in RST,"In this capstone module, students integrate previous knowledge, including management, marketing, finance, RST operations and human resources, in the development of business strategy in a competitive setting in recreation, sport and tourism industries. Students acquire in-depth knowledge and critical understanding of the environment in which RST organizations operate, the strategic management process, industry and competitive analysis, strategies to build competitive advantage, managing the internal organization and issues pertaining to the social responsibility of RST organizations. 4 graduate hours. No professional credit. Prerequisite: RST 512, RST 515, RST 516, or consent of instructor.",4 hours.,"4 graduate hours. No professional credit. Prerequisite: RST 512, RST 515, RST 516, or consent of instructor.",,,71615,A,A,1,,,A,Open,Lecture-Discussion,LCD,04:00 PM,05:40 PM,TR,1050,Siebel Center for Design,"Inoue, Y"
2024,Fall,2024-fa,RST,519,Strategic Management in RST,"In this capstone module, students integrate previous knowledge, including management, marketing, finance, RST operations and human resources, in the development of business strategy in a competitive setting in recreation, sport and tourism industries. Students acquire in-depth knowledge and critical understanding of the environment in which RST organizations operate, the strategic management process, industry and competitive analysis, strategies to build competitive advantage, managing the internal organization and issues pertaining to the social responsibility of RST organizations. 4 graduate hours. No professional credit. Prerequisite: RST 512, RST 515, RST 516, or consent of instructor.",4 hours.,"4 graduate hours. No professional credit. Prerequisite: RST 512, RST 515, RST 516, or consent of instructor.",,,78702,OLM,A,B,,,A,Open (Restricted),Online,ONL,ARRANGED,,,,,"Woolf, J"
2024,Fall,2024-fa,RST,520,Critical Issues Sport Mgt,"An analysis of the sport industry with special emphasis given to the role and function of the sport manager. Addresses advanced issues related to organizational theory, finance, marketing, sponsorship, contemporary management and leadership, decision making and strategic planning.",4 hours.,,,,53894,A,A,1,,4 hours,A,Open (Restricted),Lecture-Discussion,LCD,03:00 PM,04:40 PM,MW,143,Armory,"Fredericks, J"
2024,Fall,2024-fa,RST,550,Theory and Methods of Leisure,"Surveys concepts, methods, and problems of leisure research that are common to community recreation, sport and tourism. Histories of theoretical and methodological development are discussed, appreciated and critiqued. Examines the development of ideas through literature, with discussion centered on explaining the evolution of a given concept.",4 hours.,,,,60386,A,A,1,,4 hours,A,Open (Restricted),Lecture-Discussion,LCD,11:00 AM,12:40 PM,MW,2021C,Huff Hall,"Berdychevsky, L"
2024,Fall,2024-fa,RST,560,Teaching in the Professoriate,Same as HK 562 and SHS 565. See HK 562.,4 hours.,Same as HK 562 and SHS 565. See HK 562.,,,56622,A,A,1,,4 hours,A,Closed,Lecture-Discussion,LCD,01:00 PM,02:50 PM,M,356,Freer Hall,"Carlson, K"
2024,Fall,2024-fa,RST,581,Human Development Theories,Same as HDFS 501. See HDFS 501.,4 hours.,Same as HDFS 501. See HDFS 501.,,,77481,A,A,1,,,A,CrossListOpen (Restricted),Lecture,LEC,02:00 PM,04:50 PM,T,206,Expanded Child Dev Lab,"Larson, R"
2024,Fall,2024-fa,RST,583,"Theories of Diversity, Inequality, and Social Change",Same as SOCW 510. See SOCW 510.,4 hours.,Same as SOCW 510. See SOCW 510.,,,77506,A,A,1,,,A,Closed,Lecture-Discussion,LCD,01:00 PM,03:50 PM,T,2030,1010 W Nevada,"Iverson, M"
2024,Fall,2024-fa,RST,584,Management Internship,Work-study experience in the management aspects of leisure service delivery systems. Students are assigned to agencies in their special fields of study and are closely supervised by University faculty. Prerequisite: RST 484 or graduate standing.,2 TO 4 hours.,Prerequisite: RST 484 or graduate standing.,,,44281,A,A,1,,,A,Open (Restricted),Conference,CNF,ARRANGED,,,,,"Sato, M"
2024,Fall,2024-fa,RST,585,Inclusive by Design in RST,"Introduces the fundamental principles of inclusive design specifically in the Recreation, Sport and Tourism arena and prepares the learner for further exploration, study and focus on all aspects of lifespan development. The course discusses inclusive and universal design, laws and standards, facility design, programming/events, policies and procedures, communication methods and workplace culture. Students will examine the types and ranges of user identities that contribute to the diversity of the stakeholders in our communities. 4 graduate hours. No professional credit. Prerequisite: RST 501.",4 hours.,4 graduate hours. No professional credit. Prerequisite: RST 501.,,,78692,OLM,A,A,,,A,Open (Restricted),Online,ONL,ARRANGED,,,,,"Deterding, R"
2024,Fall,2024-fa,RST,588,Park Planning and Design,"What makes the difference between a good and a great park/destination? How can we design spaces that foster social interaction, are universally accessible, that build community, encourage healthy lifestyles, and safeguard the environment? A graduate level introduction to park/destination planning and design, this course provides an in-depth study of the theoretical frameworks and methodologies for creating outdoor recreational spaces 4 graduate hours. No professional credit. Prerequisite: RST 501.",4 hours.,4 graduate hours. No professional credit. Prerequisite: RST 501.,,,78706,OLM,A,B,,,A,Open (Restricted),Online,ONL,ARRANGED,,,,,"Thomas, M"
2024,Fall,2024-fa,RST,590,Doctoral Research Seminar and Colloquium,"Required of all doctoral students for four semesters. Presentations and discussions of current research by doctoral students, faculty members, visiting scholars, and professional leaders. Discussion of topics critical to the academic preparation of doctoral students will also be included, e.g., ethics of conducting research, publication process, grantsmanship, and academic job search. Approved for S/U grading only. May be repeated for up to 4 credit hours toward degree requirements.",1 hours.,Approved for S/U grading only. May be repeated for up to 4 credit hours toward degree requirements.,,,43066,A,A,1,Doctoral Research Seminar,,A,Open (Restricted),Lecture,LEC,12:00 PM,01:15 PM,F,2021C,Huff Hall,"Stodolska, M"
2024,Fall,2024-fa,RST,593,Special Problems,"Independent research on special projects. May be repeated. Prerequisite: Open only to students majoring in recreation, sport and tourism.",2 TO 4 hours.,"May be repeated. Prerequisite: Open only to students majoring in recreation, sport and tourism.",,,45634,,A,1,,,A,Open (Restricted),Independent Study,IND,ARRANGED,,,,,
2024,Fall,2024-fa,RST,593,Special Problems,"Independent research on special projects. May be repeated. Prerequisite: Open only to students majoring in recreation, sport and tourism.",2 TO 4 hours.,"May be repeated. Prerequisite: Open only to students majoring in recreation, sport and tourism.",,,45194,EA,A,A,Experiencing Agritourism,4 hours,A,CrossListOpen (Restricted),Lecture-Discussion,LCD,12:00 PM,12:50 PM,F,3019,Huff Hall,"Endres, R;Payne, L;Pitas, N"
2024,Fall,2024-fa,RST,599,Thesis Research,Preparation of thesis in leisure studies. Approved for S/U grading only. May be repeated.,0 TO 16 hours.,Approved for S/U grading only. May be repeated.,,,45635,,A,1,,,A,Open (Restricted),Independent Study,IND,ARRANGED,,,,,
2024,Fall,2024-fa,RUSS,101,First-Year Russian I,"Oral-aural practice and elements of grammar, reading, and writing. For students who have no credit in Russian.",4 hours.,,,,32728,D,A,1,,4 hours,A,Open,Lecture-Discussion,LCD,10:00 AM,10:50 AM,MTWR,316S,Mumford Hall,"Davies Brenier, L;Yang, B"
2024,Fall,2024-fa,RUSS,101,First-Year Russian I,"Oral-aural practice and elements of grammar, reading, and writing. For students who have no credit in Russian.",4 hours.,,,,40178,E,A,1,,4 hours,A,Open,Lecture-Discussion,LCD,11:00 AM,11:50 AM,MTWR,241,Armory,"Davies Brenier, L;Hembitskaya-Bortnik, V"
2024,Fall,2024-fa,RUSS,101,First-Year Russian I,"Oral-aural practice and elements of grammar, reading, and writing. For students who have no credit in Russian.",4 hours.,,,,32726,F,A,1,,4 hours,A,Open,Lecture-Discussion,LCD,04:00 PM,04:50 PM,MTWR,243,Armory,"Dzyadevych, T"
