Year,Term,YearTerm,Subject,Number,Course Title,Sched Type,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,Primary Instructor,Students
2019,Fall,2019-fa,STAT,420,Methods of Applied Statistics,LCD,5,43,4,8,9,5,3,3,0,0,2,0,1,0,"Stepanov, Alexey G",83
2019,Fall,2019-fa,STAT,420,Methods of Applied Statistics,LCD,8,31,16,9,12,6,0,2,0,0,0,0,2,0,"Stepanov, Alexey G",86
2019,Fall,2019-fa,STAT,420,Methods of Applied Statistics,LCD,9,25,15,7,9,3,6,4,3,0,3,0,0,0,"Stepanov, Alexey G",84
2019,Fall,2019-fa,STAT,425,Applied Regression and Design,LCD,14,37,5,7,10,7,1,3,2,3,0,0,4,0,"Yu, Albert",93
2019,Fall,2019-fa,STAT,425,Applied Regression and Design,LCD,21,48,7,4,3,3,0,3,3,1,0,0,2,1,"Yu, Albert",95
2019,Fall,2019-fa,STAT,428,Statistical Computing,LCD,1,14,12,11,6,3,2,7,0,1,1,1,0,0,"Ravat, Uma V",59
2019,Fall,2019-fa,STAT,428,Statistical Computing,LCD,4,15,15,6,11,5,4,1,0,0,0,0,1,0,"Ravat, Uma V",62
2019,Fall,2019-fa,STAT,429,Time Series Analysis,LCD,1,16,6,3,7,5,0,1,1,2,2,2,2,1,"Lee, Hyoeun",48
2019,Fall,2019-fa,STAT,430,Introduction to Data Science,LCD,1,4,4,4,4,4,0,2,1,0,0,0,0,0,"Stodden, Victoria",24
2019,Fall,2019-fa,STAT,430,DataScience ProgrammingMethods,ONL,9,18,7,7,6,2,0,0,1,1,0,1,0,0,"Eddelbuettel, Dirk",52
2019,Fall,2019-fa,STAT,432,Basics of Statistical Learning,LCD,12,50,3,3,4,5,2,1,1,0,0,0,2,0,"Dalpiaz, David M",83
2019,Fall,2019-fa,STAT,432,Basics of Statistical Learning,LCD,6,58,5,6,3,4,2,0,1,0,0,0,0,1,"Dalpiaz, David M",85
2019,Fall,2019-fa,STAT,433,Stochastic Processes,LCD,9,28,4,2,1,1,0,2,0,0,2,0,0,0,"Stepanov, Alexey G",49
2019,Fall,2019-fa,STAT,434,Survival Analysis,LCD,14,9,4,4,8,1,0,0,0,1,0,0,2,0,"Zhao, Sihai D",43
2019,Fall,2019-fa,STAT,440,Statistical Data Management,LCD,28,37,8,1,4,0,2,2,0,1,0,0,0,0,"Unger, David",83
2019,Fall,2019-fa,STAT,440,Statistical Data Management,LCD,34,31,11,0,2,2,1,1,0,0,0,0,1,0,"Unger, David",83
2019,Fall,2019-fa,STAT,443,Professional Statistics,LBD,1,11,13,7,0,3,0,0,0,0,1,1,0,0,"Glosemeyer, Darren W",37
2019,Fall,2019-fa,STAT,448,Advanced Data Analysis,LCD,5,14,10,4,2,2,0,0,0,0,0,0,0,0,"Kinson, Christopher L",37
2019,Fall,2019-fa,STAT,448,Advanced Data Analysis,LCD,18,13,8,2,0,0,0,0,0,0,0,0,0,0,"Kinson, Christopher L",41
2019,Fall,2019-fa,STAT,480,Data Science Foundations,LCD,4,27,2,0,2,0,2,0,0,0,0,0,0,0,"Linville, Charles D",37
2019,Fall,2019-fa,STAT,480,Data Science Foundations,LCD,3,34,0,0,2,0,0,0,0,0,0,0,0,0,"Linville, Charles D",39
2019,Fall,2019-fa,STAT,510,Mathematical Statistics I,LCD,2,15,14,8,7,5,1,0,0,0,0,1,0,1,"Yang, Yun",53
2019,Fall,2019-fa,STAT,527,Advanced Regression Analysis,LCD,7,13,6,1,1,1,1,0,0,0,0,0,0,1,"Narisetty, Naveennaidu",30
2019,Fall,2019-fa,STAT,542,Statistical Learning,LCD,10,52,4,4,1,0,0,0,0,0,0,0,0,0,"Zhu, Ruoqing",71
2019,Fall,2019-fa,STAT,571,Multivariate Analysis,LCD,7,15,20,4,3,2,0,1,0,0,0,0,1,0,"Park, Trevor H",53
2019,Fall,2019-fa,TAM,195,Mechanics in the Modern World,LCD,5,14,7,7,7,0,1,1,3,0,0,1,3,0,"Johnson, Blake E",49
2019,Fall,2019-fa,TAM,201,Mechanics for Technol & Mgmt,LEC,7,11,6,2,1,1,0,0,0,0,0,0,0,0,"Chang, Wayne",28
2019,Fall,2019-fa,TAM,210,Introduction to Statics,LEC,13,22,14,17,17,7,6,3,0,4,1,0,1,0,"Chang, Wayne",105
2019,Fall,2019-fa,TAM,210,Introduction to Statics,LEC,20,35,34,26,17,12,10,10,3,1,1,0,3,0,"Kersh, Mariana E",172
2019,Fall,2019-fa,TAM,211,Statics,LEC,10,29,23,21,24,18,9,11,8,1,3,0,9,0,"Chang, Wayne",166
2019,Fall,2019-fa,TAM,211,Statics,LEC,11,33,25,12,24,12,6,5,3,3,1,1,3,0,"Kersh, Mariana E",139
2019,Fall,2019-fa,TAM,212,Introductory Dynamics,LCD,30,36,17,25,18,18,6,14,15,5,3,3,4,0,"Salapaka, Srinivasa M",194
2019,Fall,2019-fa,TAM,251,Introductory Solid Mechanics,LEC,24,28,17,8,16,5,9,3,4,4,14,2,13,1,"Mercer, Brian S",147
2019,Fall,2019-fa,TAM,335,Introductory Fluid Mechanics,LEC,5,18,5,4,21,9,6,13,3,0,5,3,8,0,"Freund, Jonathan",100
2019,Fall,2019-fa,TAM,335,Introductory Fluid Mechanics,LEC,4,12,18,14,17,13,8,5,7,1,0,4,1,0,"Liebenberg, Leon",104
2019,Fall,2019-fa,TAM,461,Cellular Biomechanics,LCD,1,7,6,5,0,0,2,0,0,0,0,0,0,0,"Wang, Ning",21
2019,Fall,2019-fa,TAM,470,Computational Mechanics,LCD,2,15,6,5,11,1,0,0,0,0,0,0,0,0,"Aluru, Narayana R",40
2019,Fall,2019-fa,TAM,541,Mathematical Methods I,LCD,23,21,12,7,3,2,0,2,0,0,0,0,0,0,"West, Matthew",70
2019,Fall,2019-fa,TE,100,Intro to ILEE,LCD,4,21,0,0,1,0,0,1,0,0,0,0,0,0,"Kumar, Ranjitha",27
2019,Fall,2019-fa,TE,250,From Idea to Enterprise,LCD,7,12,5,4,2,0,1,0,0,0,1,0,0,0,"Sorkin, Harlan L",32
2019,Fall,2019-fa,TE,333,"Creativity, Innovation, Vision",LCD,8,9,3,1,4,2,1,3,1,0,0,1,0,0,"Jahnke, Keilin T",33
2019,Fall,2019-fa,TE,360,Lect in Engrg Entrepreneurship,LCD,60,1,1,1,0,2,0,0,5,0,0,0,1,0,"Harbourt, Christopher M",71
2019,Fall,2019-fa,TE,466,High-Tech Venture Marketing,LCD,0,11,6,6,5,1,0,1,0,1,0,0,0,0,"Gill, Shahbaz",31
2019,Fall,2019-fa,TE,565,Technol Innovation & Strategy,LCD,0,17,2,2,0,0,0,0,0,0,0,0,0,0,"Chopra, Sanjiv",21
2019,Fall,2019-fa,THEA,100,Practicum I,LAB,0,41,2,0,2,0,0,0,0,0,0,0,1,0,"Ciofalo, Terry A",46
2019,Fall,2019-fa,THEA,100,Practicum I,LAB,0,18,2,0,2,0,0,1,0,0,1,0,0,0,"Ciofalo, Terry A",24
2019,Fall,2019-fa,THEA,101,Introduction to Theatre Arts,LEC,19,16,23,11,8,3,4,2,2,0,2,2,6,0,"Pullen, Kirsten W",98
2019,Fall,2019-fa,THEA,101,Introduction to Theatre Arts,ONL,28,4,4,2,2,0,1,0,1,0,0,0,3,1,"Morrissette, Jason W",45
2019,Fall,2019-fa,THEA,101,Introduction to Theatre Arts,ONL,29,9,3,1,2,1,0,0,0,0,0,0,3,0,"Morrissette, Jason W",48
2019,Fall,2019-fa,THEA,101,Introduction to Theatre Arts,ONL,22,11,3,2,3,0,2,1,0,1,0,0,1,0,"Morrissette, Jason W",46
2019,Fall,2019-fa,THEA,101,Introduction to Theatre Arts,ONL,23,7,7,0,2,0,1,1,0,0,0,0,0,0,"Morrissette, Jason W",41
2019,Fall,2019-fa,THEA,101,Introduction to Theatre Arts,ONL,42,0,1,1,0,0,0,0,0,0,1,0,1,0,"Morrissette, Jason W",46
2019,Fall,2019-fa,THEA,101,Introduction to Theatre Arts,ONL,24,8,7,2,1,0,1,1,0,0,1,0,1,1,"Morrissette, Jason W",46
2019,Fall,2019-fa,THEA,101,Introduction to Theatre Arts,ONL,20,7,5,2,2,4,1,0,1,2,1,1,3,1,"Morrissette, Jason W",49
2019,Fall,2019-fa,THEA,101,Introduction to Theatre Arts,ONL,20,4,8,3,3,2,0,0,0,0,0,0,1,0,"Morrissette, Jason W",41
2019,Fall,2019-fa,THEA,101,Introduction to Theatre Arts,ONL,25,7,3,2,2,1,0,1,0,2,0,1,2,0,"Morrissette, Jason W",46
2019,Fall,2019-fa,THEA,101,Introduction to Theatre Arts,ONL,22,7,5,2,0,2,1,0,0,0,0,1,2,0,"Morrissette, Jason W",42
2019,Fall,2019-fa,THEA,101,Introduction to Theatre Arts,ONL,18,4,3,9,2,4,0,0,2,1,1,0,2,0,"Scheier, Jennifer L",46
2019,Fall,2019-fa,THEA,101,Introduction to Theatre Arts,ONL,35,4,3,2,1,1,0,0,1,0,0,0,0,0,"Hosseinzadeh Sa, Katayoun",47
2019,Fall,2019-fa,THEA,101,Introduction to Theatre Arts,ONL,34,5,0,3,0,0,0,0,2,0,0,0,2,0,"Hosseinzadeh Sa, Katayoun",46
2019,Fall,2019-fa,THEA,101,Introduction to Theatre Arts,ONL,11,4,3,4,5,6,2,2,1,2,0,0,2,1,"Scheier, Jennifer L",42
2019,Fall,2019-fa,THEA,101,Introduction to Theatre Arts,ONL,17,2,9,5,5,1,1,1,1,1,2,0,2,0,"Scheier, Jennifer L",47
2019,Fall,2019-fa,THEA,101,Introduction to Theatre Arts,ONL,30,8,5,1,1,2,0,1,0,0,0,0,0,0,"Carlson, Vincent J",48
2019,Fall,2019-fa,THEA,101,Introduction to Theatre Arts,ONL,21,6,6,3,3,0,0,0,2,0,0,0,0,2,"Kipp, Daniel W",41
2019,Fall,2019-fa,THEA,101,Introduction to Theatre Arts,ONL,14,6,8,3,1,3,0,0,0,0,0,0,2,2,"Carlson, Vincent J",37
2019,Fall,2019-fa,THEA,101,Introduction to Theatre Arts,ONL,14,6,4,5,2,3,3,1,0,0,1,0,3,2,"Goodell, Emily M",42
2019,Fall,2019-fa,THEA,101,Introduction to Theatre Arts,ONL,28,5,4,2,0,0,1,0,0,1,0,0,2,0,"Steinrock, Zev W",43
2019,Fall,2019-fa,THEA,101,Introduction to Theatre Arts,ONL,13,10,6,2,1,0,1,0,3,0,0,1,6,1,"Scheier, Jennifer L",43
2019,Fall,2019-fa,THEA,110,Broadway Musicals,LEC,43,17,8,5,1,1,0,1,0,0,1,0,2,0,"Morrissette, Jason W",79
2019,Fall,2019-fa,THEA,170,Fundamentals of Acting I,LCD,4,5,8,3,0,0,2,1,1,0,0,0,0,0,"Morrissette, Jason W",24
2019,Fall,2019-fa,THEA,208,21st C Dramaturgy,LCD,5,38,1,0,3,0,0,0,0,0,0,0,0,0,"Robinson, Valleri J",47
2019,Fall,2019-fa,THEA,270,Relationships in Acting I,LBD,15,3,3,3,0,1,2,0,0,0,0,0,0,0,"Munoz, Aaron",27
2019,Fall,2019-fa,THEA,271,Voice and Movement I,LAB,1,9,8,5,2,1,1,0,0,0,0,0,0,0,"Sterritt, David",27
2019,Fall,2019-fa,THEA,360,History of Theatre I,LCD,2,8,3,4,5,3,5,5,3,0,1,1,0,0,"Pullen, Kirsten W",40
2019,Fall,2019-fa,THEA,595,Creative Project,CNF,16,19,0,2,4,0,0,2,0,0,0,0,0,0,"Ciofalo, Terry A",43
2019,Fall,2019-fa,TSM,100,Technical Systems in Agr,LEC,5,15,4,6,7,3,6,4,3,0,2,2,1,0,"Raveendran Nair, Gopu",58
2019,Fall,2019-fa,TSM,232,Materials and Construction Sys,LEC,4,6,8,3,11,5,1,1,0,0,0,1,0,0,"Raveendran Nair, Gopu",40
2019,Fall,2019-fa,TSM,233,Metallurgy & Welding Process,LEC,2,12,4,6,7,0,7,5,2,0,0,1,0,0,"Raveendran Nair, Gopu",46
2019,Fall,2019-fa,TSM,311,Humanity in the Food Web,LCD,10,24,18,8,19,6,4,4,1,0,2,0,1,0,"Rodriguez, Luis F",97
2019,Fall,2019-fa,TSM,352,Land and Water Mgt Systems,PKG,5,3,2,5,3,3,3,2,2,2,1,1,1,0,"Chu, Maria Librada",33
2019,Fall,2019-fa,TSM,372,Environ Control & HVAC Systems,LAB,3,7,0,5,7,4,3,3,2,0,0,2,2,0,"Green-Miller, Angela",38
2019,Fall,2019-fa,TSM,422,Ag Health-Illnesses Prevention,LCD,0,7,5,1,10,2,1,0,0,0,1,0,1,0,"Rudolphi, Josie M",28
2019,Fall,2019-fa,TSM,435,Elec Computer Ctrl Sys,LAB,12,4,3,2,0,1,0,0,0,0,0,0,0,0,"Bhalerao, Kaustubh",22
2019,Fall,2019-fa,TSM,435,Elec Computer Ctrl Sys,LAB,14,4,0,4,1,0,1,0,0,0,0,0,0,0,"Bhalerao, Kaustubh",24
2019,Fall,2019-fa,TSM,438,Renewable Energy Applications,LEC,2,5,1,7,6,4,4,1,1,0,1,0,0,1,"Wang, Xinlei",32
2019,Fall,2019-fa,UP,101,Introduction to City Planning,LEC,4,29,52,36,19,13,9,6,6,3,2,0,12,1,"Greenlee, Andrew J",191
2019,Fall,2019-fa,UP,203,Cities: Planning & Urban Life,LEC,3,6,6,4,3,1,1,1,0,0,0,0,1,0,"Barajas, Jesus",26
2019,Fall,2019-fa,UP,312,Communication for Planners,LEC,1,3,7,7,6,0,3,1,0,0,2,0,2,0,"Chakraborty, Arnab",32
2019,Fall,2019-fa,UP,330,The Modern American City,LEC,0,6,6,8,10,1,2,2,0,0,0,0,0,0,"Doussard, Marc J",35
2019,Fall,2019-fa,UP,340,Planning for Healthy Cities,LCD,1,20,3,0,4,0,0,0,0,0,0,0,0,0,"Edwards, Mary M",28
2019,Fall,2019-fa,UP,418,GIS for Planners,LEC,11,8,3,4,6,2,0,2,0,0,2,0,1,0,"Fang, Fang",39
2019,Fall,2019-fa,UP,430,Urban Transportation Planning,LCD,5,14,4,2,0,1,0,0,0,0,0,0,0,1,"Braun, Lindsay M",26
2019,Fall,2019-fa,UP,473,Housing & Urban Policy,LCD,0,16,0,0,2,0,0,4,0,0,0,0,3,0,"Greenlee, Andrew J",25
2019,Fall,2019-fa,UP,501,Planning History and Theory,LEC,0,33,11,5,3,2,0,0,0,0,0,0,0,0,"Pendall, Rolf J",54
2019,Fall,2019-fa,UP,503,Physical Planning,LCD,3,19,2,1,1,1,0,2,0,0,0,0,1,0,"Allred, Dustin",30
2019,Fall,2019-fa,UP,504,Urban History and Theory,LEC,7,9,6,4,4,2,0,0,0,1,0,1,0,0,"Wilson, Beverly K",34
2019,Fall,2019-fa,VM,602,Structure and Function I,LEC,0,31,0,0,52,0,0,38,0,0,9,0,0,0,"Mahoney, Megan M",130
2019,Fall,2019-fa,VM,605,Pathobiology I,LEC,0,22,0,0,52,0,0,39,0,0,14,0,0,1,"Zuckermann, Federico A",127
2019,Fall,2019-fa,VM,607,Pathobiology II,LEC,0,20,0,0,70,0,0,36,0,0,1,0,0,0,"Maddox, Carol W",127
2019,Fall,2019-fa,VM,609,Medicine and Surgery I,LEC,0,7,0,0,88,0,0,37,0,0,3,0,0,0,"Ridgway, Marcella D",135
2019,Fall,2019-fa,VM,610,Medicine and Surgery II,LEC,0,6,0,0,66,0,0,56,0,0,7,0,0,0,"Aldridge, Brian M",135
2019,Fall,2019-fa,YDSH,220,Jewish Storytelling,LCD,2,15,2,2,0,1,0,0,0,0,0,0,0,0,"Murav, Harriet L",22
2019,Spring,2019-sp,AAS,100,Intro Asian American Studies,LCD,2,13,4,3,3,2,0,3,1,0,0,0,2,0,"Espiritu, Augusto F",33
2019,Spring,2019-sp,AAS,100,Intro Asian American Studies,DIS,1,5,9,1,3,1,0,0,1,0,0,0,1,0,"Thomas, Merin A",22
2019,Spring,2019-sp,AAS,100,Intro Asian American Studies,DIS,0,7,9,3,2,3,0,0,0,0,0,0,2,0,"Thomas, Merin A",26
2019,Spring,2019-sp,AAS,100,Intro Asian American Studies,DIS,0,8,7,1,4,5,1,0,1,1,0,0,0,1,"Lee, Sang S",28
2019,Spring,2019-sp,AAS,100,Intro Asian American Studies,DIS,0,7,4,2,5,5,0,2,0,1,0,0,2,0,"Lee, Sang S",28
2019,Spring,2019-sp,AAS,100,Intro Asian American Studies,DIS,1,7,3,1,3,2,3,3,0,0,0,1,0,0,"Kang, Yoonjung",24
2019,Spring,2019-sp,AAS,100,Intro Asian American Studies,DIS,1,5,4,0,3,6,1,2,1,0,1,0,0,1,"Kang, Yoonjung",24
2019,Spring,2019-sp,AAS,215,US Citizenship Comparatively,LCD,16,9,1,0,1,0,0,0,1,1,0,0,0,0,"Kwon, Soo Ah",29
2019,Spring,2019-sp,ABE,225,ABE Principles: Bioenvironment,LCD,0,7,4,4,10,9,3,1,3,1,2,0,0,0,"Zhang, Yuanhui",44
2019,Spring,2019-sp,ABE,226,ABE Principles: Bioprocessing,LCD,11,10,10,2,4,4,1,1,1,1,0,0,2,0,"Singh, Vijay",47
2019,Spring,2019-sp,ABE,425,Engrg Measurement Systems,LCD,1,26,2,4,7,0,1,1,0,0,0,0,0,0,"Grift, Tony E",42
2019,Spring,2019-sp,ABE,469,Industry-Linked Design Project,LCD,1,14,5,6,3,3,0,0,1,0,0,0,0,0,"Kalita, Prasanta K",33
2019,Spring,2019-sp,ABE,498,Special Topics,LCD,0,13,6,2,0,0,0,0,0,0,0,0,0,0,"Wang, Xinlei",21
2019,Spring,2019-sp,ACCY,200,Fundamentals of Accounting,ONL,5,61,30,32,26,18,16,9,6,2,1,3,1,3,"Silhan, Peter A",210
2019,Spring,2019-sp,ACCY,200,Fundamentals of Accounting,LCD,12,14,1,2,0,0,0,0,0,0,0,0,0,0,"Zhang, Li",29
2019,Spring,2019-sp,ACCY,201,Accounting and Accountancy I,DIS,4,6,1,6,5,2,0,2,0,0,0,1,4,1,"Sweetwood, Jason A",31
2019,Spring,2019-sp,ACCY,201,Accounting and Accountancy I,DIS,4,5,2,6,7,5,3,0,0,0,1,0,1,0,"Fisher, Mitchell B",34
2019,Spring,2019-sp,ACCY,201,Accounting and Accountancy I,DIS,6,3,5,1,6,4,4,2,2,0,0,0,0,0,"Fisher, Mitchell B",33
2019,Spring,2019-sp,ACCY,201,Accounting and Accountancy I,DIS,7,3,4,4,2,2,4,4,0,0,1,1,0,0,"Fisher, Mitchell B",32
2019,Spring,2019-sp,ACCY,201,Accounting and Accountancy I,DIS,1,3,5,4,7,3,4,1,0,0,0,0,2,0,"Fisher, Mitchell B",30
2019,Spring,2019-sp,ACCY,201,Accounting and Accountancy I,DIS,0,7,4,2,3,2,4,2,1,0,2,1,0,0,"Fisher, Mitchell B",28
2019,Spring,2019-sp,ACCY,201,Accounting and Accountancy I,DIS,5,10,6,1,3,3,0,0,1,1,1,0,1,0,"Fisher, Mitchell B",32
2019,Spring,2019-sp,ACCY,201,Accounting and Accountancy I,DIS,3,7,5,3,2,2,3,2,0,1,0,1,1,0,"Fisher, Mitchell B",30
2019,Spring,2019-sp,ACCY,201,Accounting and Accountancy I,DIS,4,6,2,5,3,4,1,1,1,0,1,0,2,1,"Fisher, Mitchell B",30
2019,Spring,2019-sp,ACCY,201,Accounting and Accountancy I,DIS,2,3,1,8,5,1,1,1,4,1,2,1,0,0,"Fisher, Mitchell B",30
2019,Spring,2019-sp,ACCY,201,Accounting and Accountancy I,DIS,3,7,2,4,6,3,1,1,4,2,0,0,0,0,"Fisher, Mitchell B",33
2019,Spring,2019-sp,ACCY,202,Accounting and Accountancy II,DIS,7,8,1,7,3,3,0,1,2,0,0,0,0,0,"Shapland, Julia P",32
2019,Spring,2019-sp,ACCY,202,Accounting and Accountancy II,DIS,3,6,0,2,7,6,3,2,1,0,1,0,0,0,"Shapland, Julia P",31
2019,Spring,2019-sp,ACCY,202,Accounting and Accountancy II,DIS,7,8,3,4,10,0,2,0,2,0,1,0,0,0,"Shapland, Julia P",37
2019,Spring,2019-sp,ACCY,202,Accounting and Accountancy II,DIS,2,8,2,5,10,1,2,0,2,0,2,0,0,0,"Shapland, Julia P",34
2019,Spring,2019-sp,ACCY,202,Accounting and Accountancy II,DIS,5,8,1,7,9,2,0,4,0,0,1,0,0,0,"Shapland, Julia P",37
2019,Spring,2019-sp,ACCY,202,Accounting and Accountancy II,DIS,9,10,0,6,10,0,1,1,0,0,0,0,0,0,"Shapland, Julia P",37
2019,Spring,2019-sp,ACCY,202,Accounting and Accountancy II,DIS,5,6,1,8,11,1,0,2,0,0,0,0,0,0,"Shapland, Julia P",34
2019,Spring,2019-sp,ACCY,202,Accounting and Accountancy II,DIS,10,10,0,7,4,0,2,2,2,0,0,0,0,0,"Shapland, Julia P",37
2019,Spring,2019-sp,ACCY,202,Accounting and Accountancy II,DIS,6,7,1,6,3,3,2,4,2,0,0,0,0,0,"Shapland, Julia P",34
2019,Spring,2019-sp,ACCY,202,Accounting and Accountancy II,DIS,3,8,0,2,9,3,2,1,3,0,0,0,1,0,"Shapland, Julia P",32
2019,Spring,2019-sp,ACCY,202,Accounting and Accountancy II,DIS,3,7,0,4,12,3,1,3,0,0,1,0,0,0,"Shapland, Julia P",34
2019,Spring,2019-sp,ACCY,202,Accounting and Accountancy II,DIS,7,5,1,5,8,3,3,0,0,0,1,0,0,0,"Shapland, Julia P",33
2019,Spring,2019-sp,ACCY,202,Accounting and Accountancy II,DIS,3,7,1,6,9,1,4,0,1,0,1,0,0,0,"Shapland, Julia P",33
2019,Spring,2019-sp,ACCY,202,Accounting and Accountancy II,DIS,1,7,2,5,7,4,2,1,2,0,2,0,0,0,"Shapland, Julia P",33
2019,Spring,2019-sp,ACCY,301,Atg Measurement & Disclosure,LCD,0,4,5,3,3,3,2,1,1,0,2,1,0,0,"Davis, Gregory L",25
2019,Spring,2019-sp,ACCY,301,Atg Measurement & Disclosure,LCD,5,11,3,2,2,2,0,0,0,0,0,0,0,0,"Davis, Gregory L",25
2019,Spring,2019-sp,ACCY,301,Atg Measurement & Disclosure,LCD,3,3,4,5,6,2,1,0,1,0,0,0,1,0,"Davis, Gregory L",26
2019,Spring,2019-sp,ACCY,301,Atg Measurement & Disclosure,LCD,3,3,6,8,3,3,0,0,0,0,0,0,0,0,"Mendoza, Kimberly",26
2019,Spring,2019-sp,ACCY,301,Atg Measurement & Disclosure,LCD,3,2,8,10,0,0,0,1,0,0,1,1,0,0,"Li, Wei",26
2019,Spring,2019-sp,ACCY,301,Atg Measurement & Disclosure,LCD,4,4,1,7,4,1,1,1,0,1,1,0,1,0,"Mendoza, Kimberly",26
2019,Spring,2019-sp,ACCY,302,Decision Making for Atg,LCD,2,6,7,4,2,1,2,0,0,0,0,1,0,0,"Fanning, Kirsten B",25
2019,Spring,2019-sp,ACCY,302,Decision Making for Atg,LCD,3,2,5,9,3,0,1,0,0,1,0,0,0,0,"Fanning, Kirsten B",24
2019,Spring,2019-sp,ACCY,302,Decision Making for Atg,LCD,0,8,4,4,4,3,1,1,0,0,0,0,0,0,"Finnegan, Thomas",25
2019,Spring,2019-sp,ACCY,302,Decision Making for Atg,LCD,1,3,10,7,1,1,1,0,0,0,0,0,0,0,"Finnegan, Thomas",24
2019,Spring,2019-sp,ACCY,302,Decision Making for Atg,LCD,0,3,5,9,5,2,0,0,1,0,0,0,0,0,"Fanning, Kirsten B",25
2019,Spring,2019-sp,ACCY,302,Decision Making for Atg,LCD,0,1,8,4,7,1,1,0,0,0,0,0,0,0,"Finnegan, Thomas",22
2019,Spring,2019-sp,ACCY,303,Atg Institutions and Reg,LCD,1,14,1,2,3,2,0,1,1,0,0,0,2,0,"Hamm, Brian K",27
2019,Spring,2019-sp,ACCY,303,Atg Institutions and Reg,LCD,4,5,4,1,5,2,3,2,0,0,0,1,0,0,"Schwartz, Rachel",27
2019,Spring,2019-sp,ACCY,303,Atg Institutions and Reg,LCD,0,13,2,2,0,0,2,0,1,0,1,0,1,0,"Hamm, Brian K",22
2019,Spring,2019-sp,ACCY,303,Atg Institutions and Reg,LCD,1,5,6,12,0,0,2,0,0,2,0,0,0,0,"Li, Wei",28
2019,Spring,2019-sp,ACCY,303,Atg Institutions and Reg,LCD,9,8,4,2,2,0,0,0,0,0,1,0,1,0,"Schwartz, Rachel",27
2019,Spring,2019-sp,ACCY,303,Atg Institutions and Reg,LCD,8,7,4,1,1,2,2,1,0,0,0,1,2,0,"Schwartz, Rachel",29
2019,Spring,2019-sp,ACCY,304,Accounting Control Systems,LCD,1,7,6,7,8,7,0,0,0,0,0,0,0,0,"Wu, Martin G",36
2019,Spring,2019-sp,ACCY,304,Accounting Control Systems,LCD,0,1,9,8,11,4,3,0,0,0,0,0,0,0,"Wu, Martin G",36
2019,Spring,2019-sp,ACCY,304,Accounting Control Systems,LCD,1,3,11,3,11,4,2,0,0,0,0,0,0,0,"Wu, Martin G",35
2019,Spring,2019-sp,ACCY,304,Accounting Control Systems,LCD,0,14,8,5,3,3,0,1,1,0,0,0,0,0,"Wang, Wei",35
2019,Spring,2019-sp,ACCY,304,Accounting Control Systems,LCD,0,5,7,3,7,2,0,4,1,0,2,0,0,0,"Wang, Wei",31
2019,Spring,2019-sp,ACCY,312,Principles of Taxation,LCD,0,7,4,4,5,2,2,0,1,0,0,0,0,0,"Hutchens, Michelle L",25
2019,Spring,2019-sp,ACCY,312,Principles of Taxation,LCD,0,4,4,5,10,1,1,1,0,0,0,0,0,0,"Hutchens, Michelle L",26
2019,Spring,2019-sp,ACCY,312,Principles of Taxation,LCD,6,4,2,2,4,3,2,1,1,0,0,0,1,0,"Penn, Michael W",26
2019,Spring,2019-sp,ACCY,312,Principles of Taxation,LCD,0,6,8,4,1,6,1,0,0,0,0,0,0,0,"Hutchens, Michelle L",26
2019,Spring,2019-sp,ACCY,312,Principles of Taxation,LCD,0,15,0,0,9,0,0,2,0,0,0,0,0,0,"Chatterton, Angel",26
2019,Spring,2019-sp,ACCY,312,Principles of Taxation,LCD,7,4,6,1,5,1,0,1,1,0,0,0,0,0,"Penn, Michael W",26
2019,Spring,2019-sp,ACCY,312,Principles of Taxation,LCD,0,5,0,0,12,0,0,6,0,0,0,0,0,0,"Chatterton, Angel",23
2019,Spring,2019-sp,ACCY,398,Practical Problems in Atg,ONL,61,3,1,2,0,0,0,4,0,0,0,0,0,0,"Nekrasz, Frank",71
2019,Spring,2019-sp,ACCY,398,Practical Problems in Atg,ONL,138,3,1,1,0,0,0,4,0,0,0,0,0,0,"Nekrasz, Frank",147
2019,Spring,2019-sp,ACCY,405,Assurance and Attestation,LCD,0,5,10,13,2,0,1,0,0,0,0,0,0,0,"Thompson, Anne M",31
2019,Spring,2019-sp,ACCY,405,Assurance and Attestation,LCD,0,4,2,16,4,1,1,0,0,0,0,0,0,0,"Thompson, Anne M",28
2019,Spring,2019-sp,ACCY,410,Advanced Financial Reporting,LCD,0,9,2,1,6,1,1,3,1,0,0,0,0,0,"Chen, Ciao-Wei",24
2019,Spring,2019-sp,ACCY,410,Advanced Financial Reporting,LCD,0,3,3,8,1,2,3,2,1,0,0,0,0,0,"Ibrahim, Adel Nematallah",23
2019,Spring,2019-sp,ACCY,410,Advanced Financial Reporting,LCD,0,8,6,4,9,0,0,0,0,0,0,0,0,0,"Chen, Ciao-Wei",27
2019,Spring,2019-sp,ACCY,410,Advanced Financial Reporting,LCD,0,4,4,2,9,2,0,1,0,0,0,0,0,0,"Chen, Ciao-Wei",22
2019,Spring,2019-sp,ACCY,410,Advanced Financial Reporting,LCD,1,7,2,2,2,4,2,0,1,0,0,0,0,0,"Kustanovich, Michael",21
2019,Spring,2019-sp,ACCY,410,Advanced Financial Reporting,LCD,0,4,5,3,4,5,3,0,0,0,0,0,0,0,"Ibrahim, Adel Nematallah",24
